MAG1,SIGNAL1,DATE,TIME,MAG2,SIGNAL2,MAG3,SIGNAL3,MAG4,SIGNAL4,MAG5,SIGNAL5,ALTITUDE,LINE,LAYBACK,MAG3_NORTH,MAG3_EAST
49729.962,791,02/27/16,04:02:46,49733.787,935,49733.81,1042,49735.49491,625.1818182,49734.70058,322,2.694541,1026,3.8,6027691.492,276625.6815
49729.965,793,02/27/16,04:02:46,49733.812,938,49733.856,1042,49735.56056,623.9462366,49734.73841,322,2.691742,1026,3.8,6027691.664,276625.4939
49730.007,793,02/27/16,04:02:46,49733.85756,939.0123457,49733.902,1042,49735.61116,627.3402062,49734.80371,323.0588235,2.688943,1026,3.8,6027691.836,276625.3051
49730.1,796,02/27/16,04:02:47,49733.992,940,49734.06,1042,49735.72312,627.7647059,49734.89156,325,2.694541,1026,3.8,6027692.008,276625.1168
49730.164,796,02/27/16,04:02:47,49734.057,938,49734.15,1045,49735.73395,628.6176471,49735.01636,325,2.666551,1026,3.8,6027692.181,276624.9286
49730.19,793,02/27/16,04:02:47,49734.037,940,49734.125,1045,49735.73481,628.2291667,49735.07547,325,2.674948,1026,3.8,6027692.353,276624.7404
49730.232,793,02/27/16,04:02:47,49734.02512,938.9202454,49734.1142,1043.380368,49735.74556,625.5048544,49735.10491,325,2.674948,1026,3.8,6027692.525,276624.5517
49730.232,796,02/27/16,04:02:47,49734.015,938,49734.105,1042,49735.6145,626.961165,49735.08524,325,2.674948,1026,3.8,6027692.697,276624.3635
49730.302,796,02/27/16,04:02:47,49734.217,940,49734.217,1042,49735.85688,630,49735.11824,325,2.652556,1026,3.8,6027692.869,276624.1754
49730.437,796,02/27/16,04:02:47,49734.42,940,49734.42,1042,49735.97234,627.7722772,49735.20181,325,2.646958,1026,3.8,6027693.041,276623.9873
49730.569,793,02/27/16,04:02:47,49734.532,940,49734.521,1043.5,49736.12002,625,49735.27356,325,2.6567545,1026,3.8,6027693.214,276623.8003
49730.729,793,02/27/16,04:02:47,49734.6105,939,49734.622,1045,49736.22815,625.1764706,49735.37338,325,2.666551,1026,3.8,6027693.388,276623.6132
49730.774,793,02/27/16,04:02:47,49734.644,938,49734.824,1040,49736.333,625.6138614,49735.56488,325,2.638561,1026,3.8,6027693.561,276623.4259
49730.749,793,02/27/16,04:02:48,49734.554,938,49734.824,1040,49736.253,626,49735.56676,322.7647059,2.627365,1026,3.8,6027693.734,276623.2387
49730.774,791,02/27/16,04:02:48,49734.509,938,49734.779,1040,49736.16712,626.3814433,49735.56762,322,2.627365,1026,3.8,6027693.907,276623.0521
49730.726,791,02/27/16,04:02:48,49734.5205,938,49734.734,1040,49736.16911,625,49735.552,323.0625,2.627365,1026,3.8,6027694.08,276622.8651
49730.819,791,02/27/16,04:02:48,49734.622,938,49734.802,1040,49736.33229,625,49735.58833,322.0294118,2.61337,1026,3.8,6027694.253,276622.678
49730.954,791,02/27/16,04:02:48,49734.802,935,49734.917,1038,49736.44502,626.1340206,49735.64207,324.3762376,2.590978,1026,3.8,6027694.426,276622.4909
49730.977,791,02/27/16,04:02:48,49735.004,935,49735.15901,1038,49736.57401,626.2277228,49735.75497,325,2.585448268,1026,3.8,6027694.598,276622.3039
49731.157,791,02/27/16,04:02:48,49735.06085,935,49735.229,1038,49736.68894,625.4123711,49735.84468,325,2.588179,1026,3.8,6027694.771,276622.1165
49731.199,791,02/27/16,04:02:48,49735.117,935,49735.296,1038,49736.75459,627,49735.89832,325,2.590978,1026,3.8,6027694.943,276621.9291
49731.269,791,02/27/16,04:02:48,49735.207,938,49735.367,1040,49736.73338,629.0792079,49735.86447,325,2.571385,1026,3.8,6027695.115,276621.7416
49731.291,791,02/27/16,04:02:48,49735.254,938,49735.364,1040,49736.78092,628.5773196,49735.90773,325,2.571385,1026,3.8,6027695.288,276621.554
49731.224,793,02/27/16,04:02:48,49735.117,940,49735.29691,1040.993865,49736.72447,627.8823529,49735.86972,325,2.568603172,1026,3.8,6027695.459,276621.3667
49731.179,796,02/27/16,04:02:49,49735.02645,940,49735.229,1042,49736.56247,630,49735.87707,325.6930693,2.565787,1026,3.8,6027695.631,276621.1789
49731.289,796,02/27/16,04:02:49,49735.162,942,49735.364,1047,49736.69493,631.4059406,49736.05781,329.8529412,2.55739,1026,3.8,6027695.804,276620.9909
49731.336,798,02/27/16,04:02:49,49735.252,942,49735.389,1050,49736.75364,632,49736.0306,331.447619,2.551792,1026,3.8,6027695.976,276620.803
49731.314,801,02/27/16,04:02:49,49735.097,945,49735.3875,1051,49736.84258,633.009901,49736.07995,332,2.551792,1026,3.8,6027696.147,276620.6153
49731.359,803,02/27/16,04:02:49,49735.1626,945,49735.386,1052,49736.83245,635.2745098,49736.11153,332.7843137,2.551792,1026,3.8,6027696.319,276620.4271
49731.381,806,02/27/16,04:02:49,49735.274,947,49735.411,1057,49736.7855,639.34375,49736.06125,334,2.543395,1026,3.8,6027696.492,276620.2391
49731.404,806,02/27/16,04:02:49,49735.184,950,49735.207,1057,49736.69342,640,49736.00728,334,2.55739,1026,3.8,6027696.664,276620.0511
49731.201,808,02/27/16,04:02:49,49735.074,950,49735.117,1062,49736.66573,642.0618557,49736.0664,335.92,2.55739,1026,3.8,6027696.837,276619.8631
49731.291,811,02/27/16,04:02:49,49735.139,952,49735.15009,1062.987805,49736.72355,645,49736.08631,337,2.56706703,1026,3.8,6027697.009,276619.6748
49731.334,813,02/27/16,04:02:49,49735.139,953.5276074,49735.184,1064,49736.82006,645,49736.07021,337.6213592,2.576983,1026,3.8,6027697.182,276619.487
49731.269,813,02/27/16,04:02:50,49735.117,955,49735.117,1067,49736.66285,646.3402062,49735.98598,339,2.576983,1026,3.8,6027697.355,276619.2991
49731.269,815,02/27/16,04:02:50,49735.049,957,49734.959,1069,49736.64701,647,49735.98864,339,2.5294,1026,3.8,6027697.528,276619.1112
49731.157,818,02/27/16,04:02:50,49734.959,957,49734.90402,1070.472727,49736.6168,648.8584071,49735.97081,340.6176471,2.5294,1026,3.8,6027697.701,276618.9238
49731.157,820,02/27/16,04:02:50,49734.88943,958.0306748,49734.847,1072,49736.5345,653.9444444,49735.95027,342,2.5294,1026,3.8,6027697.875,276618.7358
49731.131,820,02/27/16,04:02:50,49734.849,959,49734.824,1077,49736.56349,649,49736.04005,343.9793814,2.5294,1026,3.8,6027698.048,276618.5478
49731.134,823,02/27/16,04:02:50,49734.869,959,49734.824,1079,49736.5379,653.3921569,49736.00368,346.3823529,2.551792,1026,3.8,6027698.222,276618.3597
49731.134,825,02/27/16,04:02:50,49734.892,964,49734.824,1082,49736.54919,657,49735.98212,347,2.576983,1026,3.8,6027698.395,276618.1716
49731.089,828,02/27/16,04:02:50,49734.85821,964,49734.73455,1082.993865,49736.61211,657,49735.90802,347,2.560292031,1026,3.8,6027698.569,276617.9834
49731.019,830,02/27/16,04:02:50,49734.824,964,49734.644,1084,49736.263,657,49735.82552,348.2254902,2.543395,1026,3.8,6027698.743,276617.7951
49730.977,833,02/27/16,04:02:51,49734.577,969,49734.442,1089,49736.3127,662,49735.81939,352,2.551792,1026,3.8,6027698.917,276617.6067
49730.954,835,02/27/16,04:02:51,49734.622,972,49734.532,1094,49736.35729,664.2277228,49735.87804,353.3921569,2.571385,1026,3.8,6027699.091,276617.4183
49730.954,837,02/27/16,04:02:51,49734.622,974,49734.54293,1094,49736.42416,667,49735.89375,354,2.581121399,1026,3.8,6027699.264,276617.2304
49730.929,840,02/27/16,04:02:51,49734.59936,974,49734.554,1094,49736.35683,667.0833333,49735.87512,354.5882353,2.590978,1026,3.8,6027699.438,276617.0417
49730.887,840,02/27/16,04:02:51,49734.577,977,49734.465,1101,49736.33139,669,49735.85913,356,2.61337,1026,3.8,6027699.612,276616.8531
49730.864,842,02/27/16,04:02:51,49734.487,977,49734.375,1101,49736.22189,671.4752475,49735.79194,358.2352941,2.61337,1026,3.8,6027699.786,276616.6646
49730.797,842,02/27/16,04:02:51,49734.352,979,49734.296,1101,49736.14399,673.0721649,49735.73395,359,2.616169,1026,3.8,6027699.959,276616.4766
49730.794,845,02/27/16,04:02:51,49734.37436,979,49734.217,1101,49736.17341,671.4117647,49735.70294,359,2.618968,1026,3.8,6027700.132,276616.288
49730.752,845,02/27/16,04:02:51,49734.397,977,49734.195,1106,49736.09144,674,49735.72575,360.9803922,2.646958,1026,3.8,6027700.306,276616.0995
49730.774,845,02/27/16,04:02:51,49734.375,981,49734.192,1106,49736.1011,672.28125,49735.67041,361,2.666551,1026,3.8,6027700.48,276615.9111
49730.771,847,02/27/16,04:02:52,49734.394,979,49734.195,1104,49736.15649,671,49735.69806,361,2.646958,1026,3.8,6027700.653,276615.7226
49730.774,847,02/27/16,04:02:52,49734.41785,979.993865,49734.21736,1104.993865,49736.2007,672.5049505,49735.72487,361,2.653912571,1026,3.8,6027700.827,276615.5341
49730.842,847,02/27/16,04:02:52,49734.442,981,49734.24,1106,49736.221,679,49735.74275,361,2.660953,1026,3.8,6027701,276615.3458
49730.839,847,02/27/16,04:02:52,49734.462,981,49734.262,1106,49736.27325,671,49735.83377,361,2.680546,1026,3.8,6027701.174,276615.1574
49730.842,847,02/27/16,04:02:52,49734.532,981,49734.375,1104,49736.31541,673.2058824,49735.77426,361,2.694541,1026,3.8,6027701.348,276614.9691
49730.887,847,02/27/16,04:02:52,49734.487,984,49734.3635,1105,49736.3325,675.5,49735.79159,361,2.6847445,1026,3.8,6027701.521,276614.7812
49730.951,847,02/27/16,04:02:52,49734.52029,982.5092025,49734.352,1106,49736.21206,674,49735.84504,361,2.674948,1026,3.8,6027701.694,276614.5927
49730.999,847,02/27/16,04:02:52,49734.622,981,49734.465,1104,49736.39394,674,49735.87971,361,2.688943,1026,3.8,6027701.867,276614.4042
49730.977,847,02/27/16,04:02:52,49734.644,981,49734.487,1106,49736.39942,672.4226804,49735.8661,361,2.694541,1026,3.8,6027702.04,276614.2158
49731.089,847,02/27/16,04:02:52,49734.712,981,49734.532,1106,49736.42179,671,49735.8829,362.5277778,2.7043375,1026,3.8,6027702.213,276614.0276
49731.086,845,02/27/16,04:02:52,49734.73436,980.006135,49734.577,1106,49736.48628,671.40625,49735.93978,363.0666667,2.714134,1026,3.8,6027702.386,276613.8393
49731.157,845,02/27/16,04:02:53,49734.849,979,49734.779,1106,49736.65449,674,49736.08498,361,2.680546,1026,3.8,6027702.56,276613.651
49731.246,845,02/27/16,04:02:53,49734.892,979,49734.869,1104,49736.66979,674,49736.10508,361,2.700139,1026,3.8,6027702.733,276613.4628
49731.246,845,02/27/16,04:02:53,49734.914,979,49734.802,1106,49736.69863,674,49736.13576,361,2.688943,1026,3.8,6027702.907,276613.2746
49731.336,845,02/27/16,04:02:53,49734.982,981,49734.88002,1106,49736.75877,674.4615385,49736.18308,361,2.691724828,1026,3.8,6027703.08,276613.0861
49731.359,847,02/27/16,04:02:53,49735.00464,979.993865,49734.959,1106,49736.82886,675.96,49736.23424,361,2.694541,1026,3.8,6027703.253,276612.898
49731.404,847,02/27/16,04:02:53,49735.027,981,49735.004,1108,49736.78625,675.2745098,49736.28384,363.6764706,2.700139,1026,3.8,6027703.427,276612.7099
49731.449,850,02/27/16,04:02:53,49735.052,984,49735.029,1111,49736.77925,676,49736.27214,364,2.700139,1026,3.8,6027703.601,276612.5218
49731.468,850,02/27/16,04:02:53,49735.139,981,49735.0611,1109.518293,49736.86045,676,49736.31085,364,2.704286299,1026,3.8,6027703.774,276612.3341
49731.516,850,02/27/16,04:02:53,49735.139,981,49735.094,1108,49736.93839,676,49736.35406,364,2.708536,1026,3.8,6027703.948,276612.1465
49731.539,850,02/27/16,04:02:54,49735.162,981,49735.072,1108,49736.918,678.2058824,49736.37669,365.8811881,2.722428598,1026,3.8,6027704.123,276611.9588
49731.561,850,02/27/16,04:02:54,49735.184,984,49735.072,1108,49736.91691,679,49736.42893,364.4329897,2.742124,1026,3.8,6027704.298,276611.7711
49731.584,850,02/27/16,04:02:54,49735.252,984,49735.187,1108,49736.98167,677.9175258,49736.47096,365.1650485,2.728129,1026,3.8,6027704.472,276611.584
49731.674,850,02/27/16,04:02:54,49735.253,984,49735.208,1108,49737.08035,676.5882353,49736.51822,366,2.742124,1026,3.8,6027704.646,276611.3959
49731.651,852,02/27/16,04:02:54,49735.25202,984,49735.20727,1110.962963,49737.02543,675.039604,49736.55522,366,2.742296778,1026,3.8,6027704.821,276611.2078
49731.674,852,02/27/16,04:02:54,49735.274,984,49735.229,1111,49737.05847,678.4285714,49736.53911,366,2.756119,1026,3.8,6027704.995,276611.0199
49731.696,854,02/27/16,04:02:54,49735.296,984,49735.229,1113,49737.04412,681,49736.61183,366,2.83729,1026,3.8,6027705.17,276610.8318
49731.741,852,02/27/16,04:02:54,49735.277,981,49735.25315,1113,49737.03931,679.7745098,49736.658,366,2.80631211,1026,3.8,6027705.344,276610.6438
49731.719,852,02/27/16,04:02:54,49735.27551,982.4907975,49735.277,1113,49737.14302,676.1188119,49736.70859,366,2.775712,1026,3.8,6027705.519,276610.4557
49731.786,852,02/27/16,04:02:54,49735.341,984,49735.364,1113,49737.20387,676.9587629,49736.86577,366,2.747722,1026,3.8,6027705.693,276610.2676
49731.786,852,02/27/16,04:02:55,49735.411,984,49735.479,1111,49737.27728,678.4752475,49736.90581,366,2.761717,1026,3.8,6027705.868,276610.0795
49731.854,852,02/27/16,04:02:55,49735.499,986,49735.5117,1111,49737.35049,681,49736.94271,367.6470588,2.768757429,1026,3.8,6027706.042,276609.8921
49731.898,854,02/27/16,04:02:55,49735.499,985,49735.544,1111,49737.44476,680.7058824,49736.98718,369,2.775712,1026,3.8,6027706.218,276609.7042
49731.876,854,02/27/16,04:02:55,49735.501,986,49735.524,1116,49737.35086,680.4901961,49736.916,369,2.8093,1026,3.8,6027706.393,276609.5164
49731.854,854,02/27/16,04:02:55,49735.499,986,49735.544,1113,49737.35818,681,49736.97105,369,2.8093,1026,3.8,6027706.568,276609.3285
49731.834,854,02/27/16,04:02:55,49735.476,984,49735.476,1116,49737.35884,680.2038835,49736.95788,367.125,2.870878,1026,3.8,6027706.744,276609.1406
49731.851,854,02/27/16,04:02:55,49735.465,985,49735.465,1116,49737.34086,679.3762376,49736.941,367.3366337,2.8302925,1026,3.8,6027706.92,276608.953
49731.809,854,02/27/16,04:02:55,49735.454,986,49735.454,1116,49737.32322,680.980198,49736.95742,368.2647059,2.789707,1026,3.8,6027707.095,276608.765
49731.789,854,02/27/16,04:02:55,49735.386,986,49735.364,1116,49737.21627,680.2745098,49736.9486,366,2.831692,1026,3.8,6027707.271,276608.577
49731.783,854,02/27/16,04:02:55,49735.364,986,49735.364,1116,49737.23212,680.1176471,49737.0482,366,2.823295,1026,3.8,6027707.446,276608.389
49731.809,854,02/27/16,04:02:55,49735.364,984,49735.3765,1116,49737.345,679,49737.0851,366,2.8302925,1026,3.8,6027707.623,276608.2019
49731.789,852,02/27/16,04:02:56,49735.3765,985,49735.389,1116,49737.34304,678.7326733,49737.08211,366,2.83729,1026,3.8,6027707.798,276608.0136
49731.854,854,02/27/16,04:02:56,49735.409,986,49735.476,1113,49737.3564,679.7113402,49737.11892,366,2.86528,1026,3.8,6027707.974,276607.8252
49731.764,852,02/27/16,04:02:56,49735.386,984,49735.386,1113,49737.3556,679.9215686,49737.10382,366,2.845687,1026,3.8,6027708.149,276607.6366
49731.786,852,02/27/16,04:02:56,49735.411,984,49735.41015,1113,49737.35297,677.960396,49737.1106,366,2.848503172,1026,3.8,6027708.325,276607.4491
49731.786,852,02/27/16,04:02:56,49735.41,982.5,49735.434,1113,49737.37124,676.4411765,49737.12902,366,2.851285,1026,3.8,6027708.501,276607.2603
49731.809,852,02/27/16,04:02:56,49735.454,986,49735.454,1111,49737.44328,679,49737.09844,366,2.86528,1026,3.8,6027708.674,276607.0706
49731.786,852,02/27/16,04:02:56,49735.456,986,49735.479,1111,49737.43127,679,49737.19133,366,2.870878,1026,3.8,6027708.848,276606.8807
49731.831,852,02/27/16,04:02:56,49735.454,984,49735.499,1111,49737.413,679,49737.18132,366,2.89327,1026,3.8,6027709.021,276606.6908
49731.809,852,02/27/16,04:02:56,49735.499,984,49735.53271,1112.006135,49737.42681,679.4123711,49737.16412,366,2.886229571,1026,3.8,6027709.193,276606.5005
49731.809,852,02/27/16,04:02:56,49735.5115,984,49735.566,1113,49737.48509,680.9245283,49737.1805,366,2.879275,1026,3.8,6027709.366,276606.3106
49731.854,852,02/27/16,04:02:57,49735.589,984,49735.679,1111,49737.65733,679,49737.29277,366,2.912863,1026,3.8,6027709.539,276606.1207
49731.898,852,02/27/16,04:02:57,49735.611,984,49735.749,1111,49737.62113,679,49737.3,366,2.870878,1026,3.8,6027709.713,276605.9309
49731.854,850,02/27/16,04:02:57,49735.659,984,49735.77013,1111,49737.60147,679,49737.32366,366,2.875102258,1026,3.8,6027709.884,276605.7412
49731.898,850,02/27/16,04:02:57,49735.6575,984,49735.791,1111,49737.73491,678.6907216,49737.36833,366,2.879275,1026,3.8,6027710.057,276605.5515
49731.921,850,02/27/16,04:02:57,49735.724,984,49735.906,1108,49737.77861,676,49737.413,366,2.907265,1026,3.8,6027710.231,276605.3619
49731.921,850,02/27/16,04:02:57,49735.726,984,49735.949,1111,49737.80913,677.6176471,49737.46607,366,2.879275,1026,3.8,6027710.404,276605.1725
49731.966,852,02/27/16,04:02:57,49735.836,984,49736.00615,1111,49737.84833,678,49737.4934,366,2.882056828,1026,3.8,6027710.576,276604.9831
49731.966,852,02/27/16,04:02:57,49735.8033,984,49736.064,1111,49737.88088,676,49737.5485,367.21875,2.884873,1026,3.8,6027710.749,276604.7939
49732.011,852,02/27/16,04:02:57,49735.814,984,49736.131,1111,49737.95678,678.3762376,49737.61613,369,2.870878,1026,3.8,6027710.923,276604.605
49731.991,854,02/27/16,04:02:58,49735.794,984,49736.109,1111,49737.87318,679,49737.63439,369,2.898868,1026,3.8,6027711.098,276604.4162
49732.011,854,02/27/16,04:02:58,49735.791,984,49736.106,1111,49737.88274,679,49737.638,369,2.879275,1026,3.8,6027711.272,276604.2274
49732.011,852,02/27/16,04:02:58,49735.816,984,49736.096,1111,49737.927,679,49737.6598,369,2.89327,1026,3.8,6027711.446,276604.0383
49731.988,852,02/27/16,04:02:58,49735.81501,984,49736.086,1111,49737.77679,679,49737.6715,369,2.907265,1026,3.8,6027711.621,276603.8495
49732.033,852,02/27/16,04:02:58,49735.836,984,49736.131,1111,49737.94124,679,49737.70086,369,2.879275,1026,3.8,6027711.796,276603.6607
49732.056,852,02/27/16,04:02:58,49735.884,986,49736.196,1111,49738.05274,679.9902913,49737.73853,369,2.86528,1026,3.8,6027711.971,276603.4718
49732.078,854,02/27/16,04:02:58,49735.926,986,49736.2195,1111,49738.07763,681.90625,49737.78667,370.0784314,2.8722775,1026,3.8,6027712.145,276603.2833
49732.078,854,02/27/16,04:02:58,49735.93842,986,49736.243,1111,49737.97071,683.5841584,49737.818,371,2.879275,1026,3.8,6027712.321,276603.0942
49732.123,854,02/27/16,04:02:58,49735.994,986,49736.288,1116,49738.15629,683.2352941,49737.90613,373.9705882,2.86528,1026,3.8,6027712.496,276602.9052
49732.126,857,02/27/16,04:02:58,49736.019,989,49736.378,1116,49738.20265,684,49737.907,374,2.870878,1026,3.8,6027712.671,276602.7161
49732.146,857,02/27/16,04:02:59,49736.061,989,49736.398,1118,49738.23039,682.90625,49737.93688,374,2.907265,1026,3.8,6027712.846,276602.5269
49732.168,859,02/27/16,04:02:59,49736.07358,989,49736.39951,1118,49738.24953,682.0294118,49737.94386,374.8910891,2.886143712,1026,3.8,6027713.022,276602.3376
49732.146,862,02/27/16,04:02:59,49736.086,989,49736.401,1118,49738.267,686,49737.91897,376,2.86528,1026,3.8,6027713.197,276602.1484
49732.123,862,02/27/16,04:02:59,49736.041,989,49736.263,1121,49738.18654,686,49737.885,376,2.92126,1026,3.8,6027713.373,276601.9593
49732.078,862,02/27/16,04:02:59,49735.971,991,49736.221,1121,49738.12759,686.8823529,49737.83941,376,2.870878,1026,3.8,6027713.549,276601.7701
49732.056,862,02/27/16,04:02:59,49735.884,991,49736.17479,1121.993865,49738.065,688,49737.84127,376,2.870878,1026,3.8,6027713.725,276601.5813
49732.059,864,02/27/16,04:02:59,49735.88249,992.5092025,49736.128,1123,49738.0652,688.2941176,49737.87776,376.6078431,2.870878,1026,3.8,6027713.901,276601.392
49732.078,864,02/27/16,04:02:59,49735.90706,994.0240964,49736.21858,1128,49738.11225,692.3921569,49738.03504,378,2.907163831,1026,3.8,6027714.077,276601.2027
49732.101,867,02/27/16,04:02:59,49735.994,996,49736.266,1128,49738.19203,693,49737.95745,378,2.898868,1026,3.8,6027714.253,276601.0134
49732.123,867,02/27/16,04:02:59,49735.996,996,49736.266,1129,49738.25269,694.0485437,49737.9427,379.7319588,2.9030665,1026,3.8,6027714.428,276600.8246
49732.101,869,02/27/16,04:02:59,49735.9725,997.5,49736.266,1130,49738.25494,695.5841584,49737.96102,381.7843137,2.907265,1026,3.8,6027714.604,276600.6353
49732.146,872,02/27/16,04:03:00,49735.92924,999,49736.198,1135,49738.21281,696.90625,49738.06609,383,2.89327,1026,3.8,6027714.78,276600.446
49732.056,874,02/27/16,04:03:00,49735.904,1001,49736.128,1135,49738.15502,696.8039216,49737.95141,385.53125,2.907265,1026,3.8,6027714.956,276600.2566
49732.078,874,02/27/16,04:03:00,49735.926,1001,49736.154,1138,49738.1198,696.7843137,49737.94424,384.0588235,2.946451,1026,3.8,6027715.132,276600.0672
49732.081,876,02/27/16,04:03:00,49735.88277,1001.993865,49736.08691,1138,49738.12115,698.59375,49737.982,384.3235294,2.936714601,1026,3.8,6027715.308,276599.878
49732.056,876,02/27/16,04:03:00,49735.839,1003,49736.019,1138,49738.065,701,49737.98521,386,2.926858,1026,3.8,6027715.485,276599.6892
49732.056,876,02/27/16,04:03:00,49735.839,1003,49736.039,1140,49738.05128,699.2110092,49737.9652,386,2.954848,1026,3.8,6027715.662,276599.5003
49732.101,876,02/27/16,04:03:00,49735.814,1001,49735.996,1140,49738.06121,699.2808989,49737.9933,386,2.960446,1026,3.8,6027715.838,276599.3114
49732.146,876,02/27/16,04:03:00,49735.861,1001,49736.0283,1140,49738.12082,700.1176471,49737.98652,386,2.967400571,1026,3.8,6027716.016,276599.1238
49732.168,876,02/27/16,04:03:00,49735.91634,1001,49736.061,1140,49738.2018,698.2941176,49737.98262,386,2.974441,1026,3.8,6027716.192,276598.9348
49732.213,876,02/27/16,04:03:01,49735.974,1003,49736.151,1138,49738.2,701,49738.01865,386,2.980039,1026,3.8,6027716.368,276598.7458
49732.239,876,02/27/16,04:03:01,49735.994,1003,49736.154,1138,49738.23843,701,49738.03724,386,2.974441,1026,3.8,6027716.544,276598.5567
49732.258,876,02/27/16,04:03:01,49736.019,1003,49736.21,1139,49738.28441,701,49738.08358,386,2.974441,1026,3.8,6027716.72,276598.3687
49732.303,876,02/27/16,04:03:01,49736.07317,1002.006135,49736.266,1140,49738.34481,700.5625,49738.11984,384.8235294,2.974441,1026,3.8,6027716.896,276598.1794
49732.393,874,02/27/16,04:03:01,49736.154,999,49736.446,1140,49738.32259,696.4117647,49738.20176,385.8823529,3.008029,1026,3.8,6027717.072,276597.9902
49732.371,876,02/27/16,04:03:01,49736.17277,1000.97561,49736.491,1135,49738.45406,696,49738.2375,383.5,3.008029,1026,3.8,6027717.247,276597.8009
49732.486,874,02/27/16,04:03:01,49736.221,1003,49736.533,1135,49738.50954,696,49738.24627,383,3.030421,1026,3.8,6027717.423,276597.6116
49732.573,872,02/27/16,04:03:01,49736.308,1001,49736.54542,1134.006135,49738.42906,695.2941176,49738.25617,383,3.023466429,1026,3.8,6027717.599,276597.4229
49732.483,872,02/27/16,04:03:01,49736.32058,999.993865,49736.558,1133,49738.51955,693.1176471,49738.27376,382.4117647,3.016426,1026,3.8,6027717.774,276597.2335
49732.576,872,02/27/16,04:03:01,49736.311,996,49736.623,1130,49738.50733,692.6666667,49738.29188,381,3.041617,1026,3.8,6027717.949,276597.0438
49732.596,869,02/27/16,04:03:02,49736.286,1001,49736.603,1130,49738.4602,689.5294118,49738.34043,381,3.055612,1026,3.8,6027718.122,276596.8531
49732.64,872,02/27/16,04:03:02,49736.311,999,49736.6145,1129,49738.44914,689.4356436,49738.25994,381,3.0766045,1026,3.8,6027718.293,276596.6624
49732.643,869,02/27/16,04:03:02,49736.33336,999,49736.626,1128,49738.4598,693,49738.2073,381,3.097597,1026,3.8,6027718.466,276596.472
49732.708,869,02/27/16,04:03:02,49736.466,996,49736.783,1130,49738.69897,689.3235294,49738.3581,381,3.083602,1026,3.8,6027718.638,276596.2817
49732.798,869,02/27/16,04:03:02,49736.626,996,49736.986,1128,49738.74,689.6039604,49738.44604,381,3.055612,1026,3.8,6027718.811,276596.0914
49732.868,869,02/27/16,04:03:02,49736.648,996,49736.986,1125,49738.74072,691.7216495,49738.48471,381,3.064009,1026,3.8,6027718.984,276595.9013
49732.91,869,02/27/16,04:03:02,49736.63558,996,49737.01929,1125,49738.73325,692.0686275,49738.45722,381,3.064009,1026,3.8,6027719.156,276595.7105
49732.913,867,02/27/16,04:03:02,49736.623,996,49737.053,1125,49738.69546,688.0490196,49738.41916,381,3.064009,1026,3.8,6027719.329,276595.5206
49732.978,867,02/27/16,04:03:02,49736.806,994,49737.143,1125,49738.89519,689.9009901,49738.56839,378.371134,3.064009,1026,3.8,6027719.503,276595.3308
49733.135,867,02/27/16,04:03:02,49736.828,994,49737.163,1123,49738.89032,689.6764706,49738.55081,380.0792079,3.050014,1026,3.8,6027719.676,276595.141
49733.025,864,02/27/16,04:03:02,49736.851,994,49737.23108,1123,49738.8535,688,49738.57033,379.5294118,3.045841258,1026,3.8,6027719.848,276594.9512
49733.09,864,02/27/16,04:03:03,49736.83842,994,49737.3,1123,49738.8522,687.8039216,49738.59881,378,3.041617,1026,3.8,6027720.021,276594.7616
49733.115,862,02/27/16,04:03:03,49736.873,991,49737.21,1121,49738.89925,687.3921569,49738.44278,378,3.064009,1026,3.8,6027720.196,276594.5724
49733.18,862,02/27/16,04:03:03,49736.963,991,49737.345,1118,49738.96459,687.0196078,49738.55719,376.5473684,3.055612,1026,3.8,6027720.371,276594.3837
49733.273,862,02/27/16,04:03:03,49737.03,991,49737.38972,1118,49739.02469,686,49738.59352,376,3.059784742,1026,3.8,6027720.545,276594.1953
49733.295,862,02/27/16,04:03:03,49737.05264,991,49737.435,1118,49739.05768,686,49738.60679,376,3.064009,1026,3.8,6027720.721,276594.0063
49733.315,862,02/27/16,04:03:03,49737.098,989,49737.48,1118,49739.04398,682.2745098,49738.607,376,3.030421,1026,3.8,6027720.896,276593.8173
49733.318,859,02/27/16,04:03:03,49737.073,989,49737.435,1116,49738.99476,682.71875,49738.56968,376,3.030421,1026,3.8,6027721.072,276593.6282
49733.338,859,02/27/16,04:03:03,49737.075,989,49737.413,1113,49738.99393,684,49738.53268,374.7291667,3.022024,1026,3.8,6027721.248,276593.4391
49733.318,859,02/27/16,04:03:03,49737.0525,987.5,49737.3905,1114.5,49738.9872,683.3814433,49738.5362,374,3.0262225,1026,3.8,6027721.423,276593.2498
49733.36,857,02/27/16,04:03:03,49737.03,986,49737.368,1116,49738.81237,681,49738.543,374,3.030421,1026,3.8,6027721.599,276593.0605
49733.363,857,02/27/16,04:03:04,49737.03,986,49737.413,1113,49738.9714,679.7254902,49738.5143,371.3235294,3.016426,1026,3.8,6027721.775,276592.8711
49733.385,857,02/27/16,04:03:04,49737.03,984,49737.39,1111,49738.89533,679.9166667,49738.48475,373.0588235,3.041617,1026,3.8,6027721.951,276592.6816
49733.36,854,02/27/16,04:03:04,49737.03,986,49737.44685,1112.006135,49738.83259,680.4117647,49738.5049,374,3.024719969,1026,3.8,6027722.127,276592.4926
