MAG1,SIGNAL1,DATE,TIME,MAG2,SIGNAL2,MAG3,SIGNAL3,MAG4,SIGNAL4,MAG5,SIGNAL5,ALTITUDE,LINE,LAYBACK,MAG3_NORTH,MAG3_EAST
49722.334,195,02/27/16,02:08:17,49721.252,369,49723.05,327,49724.29284,645,49724.2015,348,4.954198,2024,3.8,6027427.597,276900.2224
49722.402,195,02/27/16,02:08:17,49721.30834,370.006135,49723.05201,327,49724.3081,645,49724.21125,347,4.946943767,2024,3.8,6027427.779,276900.0356
49722.488,195,02/27/16,02:08:17,49721.364,371,49723.054,327,49724.37449,645,49724.14963,347,4.939778,2024,3.8,6027427.961,276899.8479
49722.717,195,02/27/16,02:08:17,49721.814,369,49723.507,327,49724.67987,645,49724.33257,347,4.931126,2024,3.8,6027428.143,276899.6606
49722.806,195,02/27/16,02:08:17,49721.84,369,49723.571,327,49724.69482,645,49724.42393,347,4.925358,2024,3.8,6027428.326,276899.4731
49722.806,193,02/27/16,02:08:18,49721.82731,367.5357143,49723.55977,327,49724.75491,642.46875,49724.51663,347,4.925358,2024,3.8,6027428.508,276899.2855
49722.739,193,02/27/16,02:08:18,49721.814,366,49723.548,327,49724.73468,642,49724.53834,347,4.925358,2024,3.8,6027428.691,276899.0978
49722.941,193,02/27/16,02:08:18,49721.926,369,49723.593,325,49724.75685,642,49724.57785,347,4.910938,2024,3.8,6027428.873,276898.9098
49722.851,193,02/27/16,02:08:18,49722.065,366,49723.728,325,49724.88248,641.8969072,49724.62029,345.0588235,4.925358,2024,3.8,6027429.056,276898.7223
49723.054,193,02/27/16,02:08:18,49722.132,369,49723.821,325,49724.95603,640.2061856,49724.68258,345.4375,4.945546,2024,3.8,6027429.237,276898.5336
49723.076,193,02/27/16,02:08:18,49722.09672,367.5092025,49723.8533,323.5092025,49724.87221,641.4059406,49724.74209,347,4.931214466,2024,3.8,6027429.418,276898.3456
49723.076,193,02/27/16,02:08:18,49722.087,366,49723.841,325,49724.92907,642,49724.76345,347,4.896518,2024,3.8,6027429.6,276898.1569
49723.166,193,02/27/16,02:08:18,49722.132,366,49723.863,325,49724.94245,642.7425743,49724.76322,347,4.90517,2024,3.8,6027429.781,276897.9691
49723.166,195,02/27/16,02:08:18,49722.196,369,49723.844,325,49724.94488,646.8019802,49724.74022,347,4.896518,2024,3.8,6027429.963,276897.7806
49723.166,195,02/27/16,02:08:18,49722.1755,369,49723.8085,326,49724.9069,647,49724.71182,347,4.913822,2024,3.8,6027430.144,276897.593
49723.144,195,02/27/16,02:08:19,49722.155,369,49723.773,327,49724.91255,644.0098039,49724.70242,347,4.931126,2024,3.8,6027430.325,276897.4054
49723.211,195,02/27/16,02:08:19,49722.264,371,49723.841,327,49724.97276,642.6494845,49724.76145,347,4.916706,2024,3.8,6027430.507,276897.2179
49723.256,195,02/27/16,02:08:19,49722.289,371,49723.956,327,49724.99247,644.8235294,49724.77755,347,4.90517,2024,3.8,6027430.688,276897.0305
49723.279,193,02/27/16,02:08:19,49722.27705,369.9135802,49723.84464,327,49725.02871,642.2352941,49724.809,347,4.900470148,2024,3.8,6027430.869,276896.8432
49723.301,195,02/27/16,02:08:19,49722.267,369,49723.751,327,49725.06337,642,49724.84931,347,4.896518,2024,3.8,6027431.051,276896.6558
49723.391,195,02/27/16,02:08:19,49722.379,369,49724.043,325,49725.17987,645,49724.97632,347,4.939778,2024,3.8,6027431.232,276896.4687
49723.436,193,02/27/16,02:08:19,49722.447,366,49724.159,325,49725.22167,644.7058824,49725.02094,347,4.896518,2024,3.8,6027431.413,276896.2823
49723.503,193,02/27/16,02:08:19,49722.537,366,49724.223,322,49725.27633,642.2941176,49725.03349,347,4.916706,2024,3.8,6027431.595,276896.0952
49723.526,193,02/27/16,02:08:19,49722.5465,368.5,49724.2135,323.5,49725.31432,640.6078431,49725.03972,346.1089109,4.910938,2024,3.8,6027431.776,276895.9088
49723.458,195,02/27/16,02:08:19,49722.556,371,49724.204,325,49725.32592,642.6041667,49725.06241,344.2941176,4.90517,2024,3.8,6027431.957,276895.7219
49723.526,195,02/27/16,02:08:20,49722.604,369,49724.245,327,49725.34656,646.6875,49725.11691,347,4.867678,2024,3.8,6027432.139,276895.5358
49723.597,195,02/27/16,02:08:20,49722.627,366,49724.293,327,49725.32844,644.9509804,49725.12366,347,4.87633,2024,3.8,6027432.32,276895.3488
49723.571,195,02/27/16,02:08:20,49722.6155,367.5,49724.269,327,49725.36418,640.9803922,49725.13354,347,4.87633,2024,3.8,6027432.501,276895.1626
49723.638,195,02/27/16,02:08:20,49722.604,369,49724.245,327,49725.38436,642.9901961,49725.15604,347,4.87633,2024,3.8,6027432.683,276894.9763
49723.571,193,02/27/16,02:08:20,49722.578,371,49724.268,325,49725.44,648.5049505,49725.13767,347,4.86191,2024,3.8,6027432.864,276894.79
49723.616,195,02/27/16,02:08:20,49722.582,371,49724.313,325,49725.43865,646.7058824,49725.16846,347,4.853258,2024,3.8,6027433.045,276894.6036
49723.638,195,02/27/16,02:08:20,49722.559,371,49724.303,326,49725.42038,642.7352941,49725.21329,347,4.857584,2024,3.8,6027433.227,276894.4173
49723.529,195,02/27/16,02:08:20,49722.51455,371,49724.293,327,49725.46144,642,49725.2206,347.4901961,4.86191,2024,3.8,6027433.409,276894.2316
49723.661,195,02/27/16,02:08:20,49722.511,371,49724.313,327,49725.51935,646.4117647,49725.25031,347.2083333,4.882098,2024,3.8,6027433.59,276894.0452
49723.661,195,02/27/16,02:08:20,49722.559,369,49724.383,325,49725.5535,644.53125,49725.32265,347,4.87633,2024,3.8,6027433.772,276893.8595
49723.548,195,02/27/16,02:08:21,49722.582,371,49724.403,325,49725.5945,640.2604167,49725.38383,347,4.882098,2024,3.8,6027433.954,276893.6731
49723.661,193,02/27/16,02:08:21,49722.56922,371,49724.41689,325,49725.57849,641.6831683,49725.37865,347,4.874086889,2024,3.8,6027434.136,276893.4873
49723.709,195,02/27/16,02:08:21,49722.559,371,49724.428,325,49725.56237,643.6470588,49725.33444,347,4.867678,2024,3.8,6027434.318,276893.3009
49723.683,193,02/27/16,02:08:21,49722.672,369,49724.428,325,49725.575,640,49725.395,347,4.853258,2024,3.8,6027434.518,276893.1263
49723.818,193,02/27/16,02:08:21,49722.8014,369,49724.496,325,49725.575,640,49725.40807,345.2178218,4.853258,2024,3.8,6027434.699,276892.9398
49723.841,193,02/27/16,02:08:21,49722.816,369,49724.50556,325,49725.57259,641.6039604,49725.417,345.2058824,4.847454613,2024,3.8,6027434.88,276892.7538
49723.886,193,02/27/16,02:08:21,49722.829,369,49724.515,325,49725.58772,642,49725.42092,347,4.841722,2024,3.8,6027435.061,276892.5673
49723.911,193,02/27/16,02:08:21,49722.896,366,49724.473,325,49725.68113,640.4814815,49725.53403,344.46875,4.84749,2024,3.8,6027435.242,276892.3809
49723.953,193,02/27/16,02:08:21,49722.964,369,49724.605,325,49725.732,642,49725.44887,345.9705882,4.841722,2024,3.8,6027435.423,276892.1945
49724.065,193,02/27/16,02:08:21,49723.054,369,49724.674,325,49725.87264,642,49725.49647,345.6470588,4.84749,2024,3.8,6027435.604,276892.0085
49724.046,193,02/27/16,02:08:22,49723.08729,369,49724.743,325,49725.95265,642,49725.63745,344.78125,4.853258,2024,3.8,6027435.785,276891.822
49724.11,193,02/27/16,02:08:22,49723.166,369,49724.923,327,49726.024,641.3608247,49725.70775,347,4.84749,2024,3.8,6027435.967,276891.6356
49724.133,193,02/27/16,02:08:22,49723.121,369,49725.058,325,49726.02732,640.2882883,49725.75729,344.8823529,4.83307,2024,3.8,6027436.148,276891.4492
49724.114,193,02/27/16,02:08:22,49723.031,369,49724.897,325,49726.0441,641.7477477,49725.78763,344,4.812882,2024,3.8,6027436.33,276891.2629
49724.11,193,02/27/16,02:08:22,49723.05364,369,49724.95536,325,49726.047,642,49725.80607,344,4.815783693,2024,3.8,6027436.511,276891.0765
49724.178,193,02/27/16,02:08:22,49723.076,369,49725.013,325,49726.05983,640.8333333,49725.81458,344,4.81865,2024,3.8,6027436.693,276890.8902
49724.159,193,02/27/16,02:08:22,49723.009,366,49724.923,325,49726.047,642,49725.83167,344,4.81865,2024,3.8,6027436.874,276890.704
49724.088,190,02/27/16,02:08:22,49723.031,366,49724.81,325,49726.047,642,49725.845,344,4.812882,2024,3.8,6027437.056,276890.5178
49724.155,193,02/27/16,02:08:22,49723.05364,366,49724.83264,323.4907975,49726.02735,640.2916667,49725.83504,344,4.80852946,2024,3.8,6027437.237,276890.332
49724.136,193,02/27/16,02:08:22,49723.076,366,49724.855,322,49725.9951,643.2843137,49725.85641,344,4.80423,2024,3.8,6027437.419,276890.1457
49724.155,193,02/27/16,02:08:23,49723.121,369,49724.92,322,49726.11015,641.4583333,49725.86052,344,4.792694,2024,3.8,6027437.6,276889.9595
49724.335,193,02/27/16,02:08:23,49723.211,369,49725.058,322,49726.17119,640.5392157,49725.99214,345.9705882,4.812882,2024,3.8,6027437.782,276889.7734
49724.316,193,02/27/16,02:08:23,49723.324,371,49725.148,327,49726.26092,644.5098039,49726.03723,347,4.80423,2024,3.8,6027437.964,276889.5872
49724.47,193,02/27/16,02:08:23,49723.40298,369.993865,49725.18171,327,49726.3054,645,49726.01568,347,4.798426613,2024,3.8,6027438.145,276889.401
49724.541,193,02/27/16,02:08:23,49723.481,369,49725.215,327,49726.36856,642.2277228,49726.05638,347,4.792694,2024,3.8,6027438.327,276889.2149
49724.605,195,02/27/16,02:08:23,49723.571,371,49725.193,330,49726.35078,642.8247423,49726.08567,348.5098039,4.784042,2024,3.8,6027438.509,276889.0288
49724.541,195,02/27/16,02:08:23,49723.526,369,49725.193,327,49726.294,647,49726.08175,349,4.784042,2024,3.8,6027438.691,276888.8428
49724.403,195,02/27/16,02:08:23,49723.45809,367.4907975,49725.12358,327,49726.25782,648.6078431,49726.12633,349,4.781140307,2024,3.8,6027438.872,276888.6572
49724.541,195,02/27/16,02:08:23,49723.391,366,49725.055,327,49726.35665,647.8039216,49726.19579,349,4.778274,2024,3.8,6027439.053,276888.4711
49724.627,195,02/27/16,02:08:24,49723.571,374,49725.373,327,49726.53869,641.5625,49726.30608,349,4.778274,2024,3.8,6027439.235,276888.2851
49724.563,195,02/27/16,02:08:24,49723.593,374,49725.44,330,49726.60788,640.4117647,49726.40388,347.7291667,4.792694,2024,3.8,6027439.417,276888.0991
49724.762,195,02/27/16,02:08:24,49723.64915,371.5153374,49725.46236,330,49726.59279,645.9705882,49726.38075,347.9019608,4.785528233,2024,3.8,6027439.598,276887.9136
49724.743,193,02/27/16,02:08:24,49723.706,369,49725.485,330,49726.60248,648.3137255,49726.33427,348.4901961,4.778274,2024,3.8,6027439.78,276887.7276
49724.717,195,02/27/16,02:08:24,49723.574,371,49725.414,325,49726.57332,643.4803922,49726.47076,347,4.792694,2024,3.8,6027439.962,276887.5417
49724.653,195,02/27/16,02:08:24,49723.548,374,49725.328,327,49726.5396,640,49726.474,347,4.812882,2024,3.8,6027440.144,276887.3558
49724.676,195,02/27/16,02:08:24,49723.548,371,49725.395,327,49726.5202,640,49726.463,347,4.827302,2024,3.8,6027440.326,276887.17
49724.875,195,02/27/16,02:08:24,49723.67276,372.5092025,49725.41764,328.5092025,49726.62117,643.7019231,49726.4675,347,4.812793534,2024,3.8,6027440.507,276886.984
49724.81,195,02/27/16,02:08:24,49723.796,374,49725.44,330,49726.71645,647.1818182,49726.52761,347.3137255,4.798462,2024,3.8,6027440.689,276886.7982
49724.807,195,02/27/16,02:08:24,49723.979,371,49725.8,327,49726.91182,641.5490196,49726.71085,349,4.792694,2024,3.8,6027440.871,276886.6124
49725.013,195,02/27/16,02:08:24,49724.065,374,49725.732,327,49726.949,640,49726.76026,349,4.792694,2024,3.8,6027441.053,276886.4266
49725.058,195,02/27/16,02:08:25,49724.04264,374,49725.77672,328.4907975,49726.89341,643.9705882,49726.7988,349,4.78839454,2024,3.8,6027441.234,276886.2413
49725.077,195,02/27/16,02:08:25,49724.02,374,49725.822,330,49726.89216,646.1960784,49726.79558,348.6039604,4.784042,2024,3.8,6027441.416,276886.0555
49725.013,195,02/27/16,02:08:25,49724.069,371,49725.845,327,49726.92057,644.2352941,49726.79708,347,4.778274,2024,3.8,6027441.598,276885.8698
49725.148,195,02/27/16,02:08:25,49724.133,371,49725.8,330,49726.97369,642.15625,49726.82799,347,4.81865,2024,3.8,6027441.78,276885.6841
49725.145,195,02/27/16,02:08:25,49724.2,369,49725.87802,328.5092025,49727.04963,644.6875,49726.87624,347,4.798585853,2024,3.8,6027441.962,276885.4988
49725.215,195,02/27/16,02:08:25,49724.213,369,49725.957,327,49727.12465,645,49726.95402,347,4.778274,2024,3.8,6027442.144,276885.3131
49725.305,193,02/27/16,02:08:25,49724.155,369,49726.024,325,49727.1834,640,49727.01888,344.2970297,4.792694,2024,3.8,6027442.326,276885.1275
49725.189,190,02/27/16,02:08:25,49724.069,369,49726.069,325,49727.21853,640,49727.09791,344,4.778274,2024,3.8,6027442.508,276884.9418
49725.193,193,02/27/16,02:08:25,49724.11,366,49726.024,325,49727.21615,640,49727.11392,344,4.763854,2024,3.8,6027442.69,276884.7562
49725.26,190,02/27/16,02:08:25,49724.15472,366,49726.05779,325,49727.24953,640,49727.12826,343.3069307,4.773886074,2024,3.8,6027442.872,276884.5704
49725.328,190,02/27/16,02:08:26,49724.2,366,49726.092,325,49727.30242,640,49727.18765,342,4.784042,2024,3.8,6027443.054,276884.3848
49725.462,190,02/27/16,02:08:26,49724.448,364,49726.339,322,49727.34144,639.6703297,49727.28164,343.5876289,4.763854,2024,3.8,6027443.236,276884.1992
49725.482,190,02/27/16,02:08:26,49724.271,366,49726.204,322,49727.264,637,49727.27145,344,4.763854,2024,3.8,6027443.418,276884.0136
49725.328,190,02/27/16,02:08:26,49724.23572,366,49726.17071,322,49727.26162,639.3823529,49727.261,343.2156863,4.756688233,2024,3.8,6027443.6,276883.8284
49725.328,190,02/27/16,02:08:26,49724.2,366,49726.137,322,49727.26291,640,49727.26163,342.4166667,4.749434,2024,3.8,6027443.782,276883.6428
49725.417,190,02/27/16,02:08:26,49724.383,364,49726.249,322,49727.40409,640,49727.35697,342.2941176,4.769622,2024,3.8,6027443.964,276883.4573
49725.482,190,02/27/16,02:08:26,49724.38,366,49726.204,322,49727.4985,639.5544554,49727.45454,343.4059406,4.749434,2024,3.8,6027444.147,276883.2717
49725.53,190,02/27/16,02:08:26,49724.473,366,49726.452,322,49727.54666,637.2970297,49727.49801,344,4.749434,2024,3.8,6027444.329,276883.0862
49725.597,190,02/27/16,02:08:26,49724.5394,366,49726.51991,322,49727.66665,640.5294118,49727.52958,344,4.74508146,2024,3.8,6027444.511,276882.9005
49725.755,190,02/27/16,02:08:26,49724.605,366,49726.587,322,49727.70033,642,49727.5766,344,4.740782,2024,3.8,6027444.694,276882.715
49725.845,193,02/27/16,02:08:27,49724.74,369,49726.676,325,49727.736,642,49727.5711,344,4.735014,2024,3.8,6027444.876,276882.5294
49726.002,193,02/27/16,02:08:27,49724.87632,369,49726.61278,325,49727.736,642,49727.58973,345.6470588,4.729316341,2024,3.8,6027445.058,276882.3439
49725.845,193,02/27/16,02:08:27,49724.88893,369,49726.66617,325,49727.76934,644.3814433,49727.63171,345.9411765,4.72494654,2024,3.8,6027445.24,276882.1588
49725.755,193,02/27/16,02:08:27,49724.9,369,49726.721,325,49727.75247,643.1764706,49727.67002,344,4.720594,2024,3.8,6027445.423,276881.9733
49725.912,193,02/27/16,02:08:27,49724.878,369,49726.609,325,49727.75313,642.6494845,49727.66642,346.4059406,4.720594,2024,3.8,6027445.605,276881.7878
49725.89,193,02/27/16,02:08:27,49724.878,366,49726.72359,325,49727.82821,645,49727.73046,347,4.714896341,2024,3.8,6027445.788,276881.6023
49725.957,193,02/27/16,02:08:27,49724.93283,366,49726.757,323.5,49727.86438,645,49727.79704,347,4.714826,2024,3.8,6027445.97,276881.4172
49725.957,193,02/27/16,02:08:27,49724.987,366,49726.789,322,49727.94594,641.5625,49727.83712,346.2574257,4.714826,2024,3.8,6027446.152,276881.2318
49725.89,193,02/27/16,02:08:27,49724.942,369,49726.747,325,49727.83747,638.8627451,49727.71669,346.9072165,4.735014,2024,3.8,6027446.335,276881.0463
49725.8,193,02/27/16,02:08:27,49724.743,371,49726.654,327,49727.77833,642.5339806,49727.74394,347,4.735014,2024,3.8,6027446.518,276880.8609
49725.755,193,02/27/16,02:08:28,49724.65115,369.0246914,49726.60956,327,49727.75891,646.4174757,49727.791,347,4.72931721,2024,3.8,6027446.701,276880.6755
49725.867,193,02/27/16,02:08:28,49724.719,367.5,49726.7215,327,49727.87389,647,49727.87618,347,4.729246,2024,3.8,6027446.883,276880.4899
49725.935,193,02/27/16,02:08:28,49724.788,366,49726.834,327,49727.96541,644.254902,49727.98255,347.2970297,4.729246,2024,3.8,6027447.066,276880.3045
49726.024,195,02/27/16,02:08:28,49725.035,374,49727.017,327,49728.13846,642,49727.9658,347.5048544,4.729246,2024,3.8,6027447.249,276880.1191
49726.047,195,02/27/16,02:08:28,49725.17,376,49727.059,330,49728.141,642,49727.9085,348.1666667,4.729246,2024,3.8,6027447.432,276879.9337
49726.002,195,02/27/16,02:08:28,49725.1365,373.5,49726.9465,330,49727.99664,644.4059406,49727.83482,349,4.73213,2024,3.8,6027447.614,276879.7487
49725.867,195,02/27/16,02:08:28,49725.103,371,49726.834,330,49727.97484,649.4020619,49727.78492,349,4.735014,2024,3.8,6027447.797,276879.5633
49725.957,195,02/27/16,02:08:28,49725.013,371,49726.834,327,49727.9309,647.9803922,49727.76732,349,4.792694,2024,3.8,6027447.98,276879.378
49725.867,195,02/27/16,02:08:28,49724.965,374,49726.654,327,49727.91464,644.814433,49727.72863,349,4.755202,2024,3.8,6027448.163,276879.1928
49725.797,195,02/27/16,02:08:28,49724.833,376,49726.657,330,49727.89627,642.3092784,49727.71234,349,4.763854,2024,3.8,6027448.345,276879.0082
49725.8,195,02/27/16,02:08:29,49724.86629,376.993865,49726.65551,330,49727.84458,640.6078431,49727.70807,349,4.766720307,2024,3.8,6027448.529,276878.8232
49725.822,195,02/27/16,02:08:29,49724.942,374,49726.699,327,49727.86268,642.9117647,49727.6883,347.1980198,4.778274,2024,3.8,6027448.712,276878.6382
49725.822,195,02/27/16,02:08:29,49724.968,371,49726.766,327,49727.90751,645.2061856,49727.72141,347,4.769622,2024,3.8,6027448.895,276878.4531
49725.867,193,02/27/16,02:08:29,49725.013,371,49726.882,327,49728.01825,646.8969072,49727.72362,347,4.784042,2024,3.8,6027449.078,276878.2681
49725.912,195,02/27/16,02:08:29,49724.9887,371,49726.80051,327,49727.89082,645.4752475,49727.72616,347.6315789,4.781122395,2024,3.8,6027449.262,276878.0831
49725.822,195,02/27/16,02:08:29,49724.965,371,49726.721,327,49727.91049,642.254902,49727.759,349,4.778274,2024,3.8,6027449.445,276877.8981
49725.8,195,02/27/16,02:08:29,49724.9,376,49726.654,327,49727.88546,643.3861386,49727.69752,349,4.784042,2024,3.8,6027449.628,276877.7131
49725.8,195,02/27/16,02:08:29,49724.92,371,49726.769,327,49727.87028,647,49727.70355,349,4.784042,2024,3.8,6027449.811,276877.5282
49725.777,195,02/27/16,02:08:29,49724.865,371,49726.779,327,49727.81182,647,49727.7129,348.266055,4.781158,2024,3.8,6027449.993,276877.3437
49725.755,195,02/27/16,02:08:29,49724.81,371,49726.789,327,49727.81718,643.7647059,49727.71141,347,4.778274,2024,3.8,6027450.176,276877.1589
49725.755,195,02/27/16,02:08:30,49724.717,374,49726.654,327,49727.73381,642.8125,49727.69416,347,4.784042,2024,3.8,6027450.359,276876.974
49725.732,195,02/27/16,02:08:30,49724.515,371,49726.545,327,49727.65747,644.7058824,49727.62772,347,4.778274,2024,3.8,6027450.542,276876.7891
49725.459,193,02/27/16,02:08:30,49724.383,369,49726.384,325,49727.58753,642.2941176,49727.58841,347,4.769622,2024,3.8,6027450.725,276876.6042
49725.44,193,02/27/16,02:08:30,49724.34884,369,49726.32935,325,49727.52958,640.6078431,49727.55074,347,4.773843759,2024,3.8,6027450.908,276876.4194
49725.462,193,02/27/16,02:08:30,49724.313,369,49726.272,325,49727.49731,641.125,49727.48641,346.5882353,4.778274,2024,3.8,6027451.091,276876.2346
49725.575,193,02/27/16,02:08:30,49724.605,366,49726.407,322,49727.56006,640,49727.4535,344,4.769622,2024,3.8,6027451.274,276876.0497
49725.53,190,02/27/16,02:08:30,49724.676,366,49726.384,322,49727.59865,640,49727.46756,344,4.769622,2024,3.8,6027451.456,276875.8649
49725.62,190,02/27/16,02:08:30,49724.674,366,49726.429,322,49727.56574,640,49727.48796,344,4.773948,2024,3.8,6027451.639,276875.6806
49725.684,193,02/27/16,02:08:30,49724.672,366,49726.474,322,49727.63442,640,49727.48987,344,4.778274,2024,3.8,6027451.821,276875.4959
49725.687,193,02/27/16,02:08:31,49724.785,366,49726.567,325,49727.69171,640,49727.50862,344,4.778274,2024,3.8,6027452.004,276875.3111
49725.665,193,02/27/16,02:08:31,49724.855,366,49726.542,325,49727.77153,640.0980392,49727.53651,344,4.755202,2024,3.8,6027452.187,276875.1263
49725.732,193,02/27/16,02:08:31,49724.83236,367.5092025,49726.60941,325,49727.66541,641.7058824,49727.55473,345.2680412,4.762456233,2024,3.8,6027452.369,276874.9421
49725.755,193,02/27/16,02:08:31,49724.81,369,49726.676,325,49727.73335,643.9411765,49727.5704,347,4.769622,2024,3.8,6027452.552,276874.7574
49725.732,193,02/27/16,02:08:31,49724.855,369,49726.59,327,49727.75786,645,49727.581,344.3125,4.749434,2024,3.8,6027452.734,276874.5727
49725.755,193,02/27/16,02:08:31,49724.67423,369,49726.474,327,49727.56668,644.7087379,49727.56208,346.0882353,4.740782,2024,3.8,6027452.917,276874.388
49725.552,193,02/27/16,02:08:31,49724.608,366,49726.564,325,49727.65425,642.3203883,49727.5785,347,4.740782,2024,3.8,6027453.099,276874.2033
49725.504,193,02/27/16,02:08:31,49724.584,367.5,49726.49691,325.993865,49727.71704,644.1875,49727.61348,347,4.74508146,2024,3.8,6027453.282,276874.0187
49725.665,193,02/27/16,02:08:31,49724.56113,369,49726.429,327,49727.76095,645,49727.63574,347,4.749434,2024,3.8,6027453.464,276873.834
49725.822,193,02/27/16,02:08:31,49724.717,369,49726.702,327,49727.83907,642.4948454,49727.61071,347,4.729246,2024,3.8,6027453.647,276873.6494
49725.597,193,02/27/16,02:08:31,49724.788,371,49726.721,327,49727.804,645,49727.60991,347,4.729246,2024,3.8,6027453.829,276873.4648
49725.777,195,02/27/16,02:08:32,49724.77508,371,49726.65441,327,49727.78315,645,49727.59989,347.742268,4.729246,2024,3.8,6027454.011,276873.2807
49725.8,195,02/27/16,02:08:32,49724.762,371,49726.587,327,49727.77992,645,49727.62188,348.5882353,4.729246,2024,3.8,6027454.193,276873.0961
49725.845,195,02/27/16,02:08:32,49724.92162,369.0243902,49726.74587,327,49727.88111,647,49727.714,347,4.720699512,2024,3.8,6027454.375,276872.9114
49725.89,193,02/27/16,02:08:32,49725.032,369,49726.834,325,49727.97683,646.9009901,49727.72648,347,4.729246,2024,3.8,6027454.557,276872.7267
49726.002,195,02/27/16,02:08:32,49725.035,369,49726.81164,325,49727.9255,645.2970297,49727.70414,347,4.729246,2024,3.8,6027454.739,276872.5424
49725.732,195,02/27/16,02:08:32,49725.02407,369,49726.78928,325,49727.90103,646.3608247,49727.67982,347.5154639,4.729246,2024,3.8,6027454.921,276872.3576
49725.89,195,02/27/16,02:08:32,49724.987,371,49726.657,327,49727.7944,646.1683168,49727.534,349,4.755202,2024,3.8,6027455.103,276872.1728
49725.755,195,02/27/16,02:08:32,49724.833,374,49726.542,330,49727.6961,645.2268041,49727.6103,349,4.735014,2024,3.8,6027455.285,276871.988
49725.755,198,02/27/16,02:08:32,49724.762,374,49726.542,332,49727.73368,646.8969072,49727.6685,350.59375,4.749434,2024,3.8,6027455.468,276871.8032
49725.912,198,02/27/16,02:08:32,49724.76401,374,49726.55307,333.006135,49727.76771,648.5098039,49727.71543,350.9223301,4.74508146,2024,3.8,6027455.65,276871.6183
49725.639,198,02/27/16,02:08:33,49724.766,374,49726.564,334,49727.88365,650.7319588,49727.79182,349.4455446,4.740782,2024,3.8,6027455.832,276871.4335
49726.002,200,02/27/16,02:08:33,49725.122,374,49727.059,330,49728.16712,650.9705882,49728.01554,353.4807692,4.749434,2024,3.8,6027456.014,276871.2487
49726.114,200,02/27/16,02:08:33,49725.238,378,49727.059,332,49728.183,647,49727.93876,354,4.778274,2024,3.8,6027456.197,276871.064
49726.095,200,02/27/16,02:08:33,49725.21642,379.4385965,49727.04941,332.9590643,49728.12805,648.6907216,49727.88805,354,4.781039942,2024,3.8,6027456.378,276870.8796
49726.069,200,02/27/16,02:08:33,49725.193,381,49727.039,334,49728.16782,651.1980198,49727.92077,354,4.784042,2024,3.8,6027456.561,276870.6948
49726.204,200,02/27/16,02:08:33,49725.234,376,49726.991,334,49728.14632,651.2277228,49727.99615,352.2941176,4.784042,2024,3.8,6027456.743,276870.5099
49726.114,200,02/27/16,02:08:33,49725.283,378,49727.084,332,49728.22819,649,49727.99011,353.2222222,4.769622,2024,3.8,6027456.925,276870.3251
49726.069,200,02/27/16,02:08:33,49725.305,381,49727.216,332,49728.23069,649,49728.01077,354,4.841722,2024,3.8,6027457.107,276870.1407
49726.204,200,02/27/16,02:08:33,49725.27129,381,49727.13702,332,49728.231,651.1176471,49728.051,353.3921569,4.817057607,2024,3.8,6027457.29,276869.9559
49726.137,200,02/27/16,02:08:34,49725.1,376,49727.017,332,49728.126,651.0625,49728.03028,352,4.778274,2024,3.8,6027457.472,276869.771
49726.092,200,02/27/16,02:08:34,49724.968,376,49727.014,332,49728.10053,648.6862745,49728.05918,352,4.798462,2024,3.8,6027457.655,276869.5862
49726.182,200,02/27/16,02:08:34,49725.077,376,49727.062,334,49728.13865,647.0980392,49728.094,353,4.812882,2024,3.8,6027457.837,276869.4013
49726.114,200,02/27/16,02:08:34,49725.10115,376,49727.0942,334,49728.21244,650.9690722,49728.13086,353.4285714,4.812882,2024,3.8,6027458.019,276869.2164
49726.294,200,02/27/16,02:08:34,49725.125,376,49727.126,334,49728.17718,653.1960784,49728.15558,352,4.812882,2024,3.8,6027458.202,276869.0315
49726.047,200,02/27/16,02:08:34,49725.013,378,49727.039,332,49728.13513,649,49728.07941,352,4.798462,2024,3.8,6027458.385,276868.8467
49726.159,200,02/27/16,02:08:34,49725.077,381,49726.991,334,49728.208,649.1470588,49728.1005,353.2708333,4.798462,2024,3.8,6027458.567,276868.6619
49726.204,200,02/27/16,02:08:34,49725.12321,378.5153374,49727.01336,333.006135,49728.208,651.5294118,49728.118,353.0980392,4.801328307,2024,3.8,6027458.749,276868.4774
49726.272,200,02/27/16,02:08:34,49725.17,376,49727.036,332,49728.25244,650.039604,49728.12947,352,4.80423,2024,3.8,6027458.932,276868.2925
49726.317,200,02/27/16,02:08:34,49725.257,376,49727.149,332,49728.33733,647.5154639,49728.17986,353.6862745,4.80423,2024,3.8,6027459.115,276868.1076
49726.339,200,02/27/16,02:08:34,49725.26,376,49727.174,332,49728.32516,649,49728.20019,352.625,4.798462,2024,3.8,6027459.297,276867.9227
49726.342,200,02/27/16,02:08:35,49725.305,374,49727.171,332,49728.35884,649,49728.197,352,4.80423,2024,3.8,6027459.48,276867.7378
49726.339,198,02/27/16,02:08:35,49725.305,374,49727.16026,332,49728.31475,647.5154639,49728.17901,352,4.801414667,2024,3.8,6027459.663,276867.5528
49726.384,200,02/27/16,02:08:35,49725.305,374,49727.149,332,49728.31175,648.1960784,49728.16949,352,4.798462,2024,3.8,6027459.845,276867.3679
